id,name,org
93690356,Mira Mezini,Darmstadt Univ. of Technology#TAB#
2916437787,V. De Antonellis,
229573375,Claire Cardie,"University of Massachusetts, Amherst MA#TAB#"
2104832305,Alessandro Piva,"University of Florence, Italy,"
2146306667,C. Simone,Università di Milano
2113115014,G. Neumann,"Essen Univ., Germany"
114908009,Yuval Ishai,"Computer Science Department,Technion, Haifa, Israel#TAB#"
162332485,Robert D. Galliers,"Warwick Business School, University of Warwick, England, and Corporate Systems Planning Pty Ltd, Perth, Australia"
2280845601,Susan Leigh Star,University of Illinois at Urbana Champaign;
2435751034,Michael I. Jordan,"Department of Brain & Cognitive Sciences, Massachusetts Institute of Technology, Cambridge, MA 02139, USA. E-mail: jordan@psyche.mit.edu#TAB#"
2418737637,Dominique Unruh,"Saarland Univ., Saarbrucken, Germany"
391723092,Umesh V. Vazirani,Harvard University
2305507359,Kristiyan Haralambiev,New-York University >  >  >  >
2079669046,Peter J. Stuckey,"Dept. of Computer Science, University of Melbourne, Parkville, Australia#TAB#"
2019073735,Andy McKay-Hubbard,"International Teledemocracy Centre, Napier University, Edinburgh, Scotland, UK"
2032339153,Iulian Ober,VERIMAG
2133238635,Peter Sawyer,Lancaster University ()
2750300774,Phillippa Gardner,"Univ, of Cambridge, Cambridge, UK"
2584539812,W. Kiessling,"University of Augsburg,"
2038466276,Christophe De Cannière,Katholieke Universiteit Leuven
2156323236,Frank Huch,"Christian-Albrechts, University of Kiel,"
2708025576,Hans van Someren,ACE Associated Computer Experts bv
2255320234,Marko Bošković,"Athabasca University, , Canada"
2120558268,Walter Vogler,"Institut für Informatik, Universität Augsburg, Universitätsstrasse 14, D-86135 Augsburg, Germany#TAB#"
2157523914,Joonsang Baek,Information and Communications University(ICU)
250356191,Jack Minker,"Department of Computer Science, Institute for Advanced Computer Studies, University of Maryland, College Park, MD 20742, U.S.A.#TAB#"
2116017949,John Fox,University of Oxford
2018382211,Y. P. Gupta,"Department of Management, University of Louisville, Louisville, KY 40292, USA"
1832828208,Lydie du Bousquet,"Systèmes, Réseaux – IMAG"
2070288930,Kellina M. Craig,"Department of Psychology , University of Illinois at Urbana – Champaign , Champaign , USA"
2114916585,Andreas Roth,"Dept. of Computer Science, Univ. of Karlsruhe, Karlsruhe, Germany"
1997531653,Paul Camion,"INRIA, projet CODES"
2952747765,Vincent Ferretti,"Centre de recherches mathématiques, Université de Montréal, CP 6128 Succursale Centre-ville, Montréal, Québec H3C 3J7"
2172253309,R. Carlson,"Department of Speech, Communication and Music Acoustics, KTH, Stockholm, Sweden"
11791032,George S. Avrunin,"Dept. of Computer Science, University of Massachusetts, Amherst MA"
2478621126,L. Alfò,Universita di Pisa
2115834734,E. Allen Emerson,"University of Texas at Austin,#TAB#"
2974452441,F. Hayes-Roth,
1991211814,Craig A. Knoblock,"School of Computer Science, Carnegie Mellon Univ., Pittsburgh, PA"
2020635548,Bruce G. Lindsay,"IBM Almaden Research Center, 650 Harry Road, San Jose, CA 95120, USA"
2700439038,James C. Dehnert,"Silicon Graphics, Inc."
236344266,Leonid Reyzin,Boston University Computer Science
2151243420,Edward L. Robertson,(Indiana University)
2164966972,Satoshi Matsuoka,<org_name>The University of Tokyo</org_name>
195553551,Ehud Gudes,Ben-gurion University of the Negev
2097349350,Julien P. Stern,Université de Paris-Sud
2687407897,Kasahara,"Department of Electrical Engineering, Waseda University#TAB#"
2122299274,D. Zimmer,"WestLAB Syst., Dusseldorf, Germany"
2126418785,Neal Cardwell,"University of Washington-Seattle,"
2951486685,Louis Goubin,Bull Smart Cards and Terminals
2552998919,Lee,"Department of Electrical Engineering and Computer Science, Northwestern University"
4960438,Daniel Bleichenbacher,ETH Zürich
1907851322,Vishal Midha,
2107270628,G. De Giacomo,"Computer, Control and Management Engineering ""Antonio Ruberti"""
2753567402,R Jose Alberto Fernandez,University of Maryland-College Park
2129752437,Robert L. Cannon,"Department of Computer Science, University of South Carolina, Columbia, SC#TAB#"
2165026258,Daniel D. Mittleman,Washington University (St. Louis)
2228623268,Hubona,"Dept. of Inf. Syst., Maryland Univ., Baltimore, MD, USA"
2645040543,You-Chin Fuh,The State University of New York at Stony Brook
2398426297,Brahmananda Sapkota,"Digital Enterprise Res. Inst., Galway"
2949447980,Roberto De Prisco,MIT — Laboratory for Computer Science
1999579305,Jan Paredaens,University of Antwerp
82878664,C Pomerance,University of Georgia.
1868451557,Sylvie Szulman,Universit é de Paris-Nord
2194385920,Mark Burstein,"Artificial Intelligence Center, SRI International, Menlo Park, CA#TAB#"
2136077826,S. Paul,"University of Michigan, Ann Arbor"
2230552497,S. Sullivan,
2973309678,G. Brassard,
2704561962,Wood,
2171554806,Dorothea P. Simon,Carnegie - Mellon University#TAB#
80538963,Stavros Tripakis,"Verimag, Centre Équation, 2, Av. de Vignate, 38610, Gières, France. stavros.tripakis@imag.fr#TAB#"
2202388955,Ravi Krishnamurthy,"M.C.C., Austin, TX"
2118563253,Chun-Ying Huang,"Dept. of Electrical Eng., National Taiwan University"
2170070822,Eamonn J. Keogh,University of California
131738572,Alfonso Fuggetta,Cefriel—Politecnico di Milano
437840324,D. Truex,"J. Mack Robinson College of Business, Georgia State University#TAB#"
2161288054,N. Ayache,"Inria, Le Chesnay, France"
2475449320,Warren Smith,"Argonne National Laboratory,#TAB#"
2951020650,Steven Völkel,"Institute for Software Systems Engineering, Braunschweig University of Technology, Braunschweig, Germany#TAB#"
2026014545,Michael Wan,"San Diego Supercomputer Center, La Jolla, CA"
2049587962,U. Hahn,"Fakultät für Mathematik und Informatik, Universität Passau, Postfach 2540, D-8390 Passau, F.R. Germany"
2261367123,Jon Kleinberg,"Department of Computer Science, Cornell University, Ithaca, NY 14853. kleinber@cs.cornell.edu#TAB#"
2589135439,Yonit Kesten,(INTEL)
2313237686,Carlos Domingo,universitat Politecnica de Catalunya
1981214481,Marie-Paule Flé,Université de Paris — Sud
2686699650,Meyer,"Department of Electrical and Computer Engineering (Program in Computer, Information, and Control Engineering) and the Department of Computer and Communication Sciences, University of Michigan"
2708458472,David Samyde,Université catholique de Louvain >  >  >  >
2122508644,Shawn Bowers,University of California
2347053213,Zvi M. Kedem,New-York University >  >  >  >
2037598615,Franz Baader,DFKI
2925168341,Zheng-Jun Zha,"University of Science and Technology of China, Hefei, Anhui, China and National University of Singapore, Singapore#TAB#"
2983726426,Caroline Kudla,"(Information Security Group, Royal Holloway University of London, UK)"
2755216431,Antoine Joux,"DCSSI Crypto Lab, Paris, SP, France#TAB#"
2114425188,Krzysztof R. Apt,CWI
2951486685,Louis Goubin,"Bull SmartCards and Terminals, Louveciennes Cedex, France#TAB#"
2002696933,Didier Lime,IRCCyN (Institut de Recherche en Communication et Cybernétique de Nantes)
2309229305,P. Madhusudan,University of Pennsylvania
2021182864,Gregory Kabatianskii,"Russian Academy of Sciences , Moscow, Russia"
2037598615,Franz Baader,"German Research Center for Artificial Intelligence, Kaiserslautem, Germany"
1552168940,Johannes Buchmann,"Univ. des Saarlandes, Saarbru¨cken, Germany#TAB#"
2286068587,Martin Podehl,"Statistics Canada,"
2951299038,Cecilia Magdalena Procopiuc,AT&T Research Lab
349845525,Ulrich Hertrampf,"Universität Würzburg, Am Hubland"
2541702813,Karsten Schmidt,Carnegie - Mellon University#TAB#
2403193723,John C. Reynolds,Syracuse University
2131229705,Brent Waters,"Stanford, University"
2284514071,Charles R. Necco,"California State University, Sacremento"
522374702,Amy E. Zwarico,Johns Hopkins University
2322975921,Christopher M. Hess,
2241022127,Martin Hofmann,LFCS Edinburgh
2110544705,Stefan Näher,Universität des Saarlandes
2168851700,F.M. Johannes,
2162106674,Martín Abadi,Digital Equipment Corporation
44109355,Ernst L. Leiss,"Department of Computer Science, University of Waterloo, Waterloo, Ontario, Canada N2L 3G1"
1984340017,Fredrik Asplund,", KTH, Stockholm, Sweden"
48304262,M. Dhome,Universite Blaise Pascal#TAB#
161269817,Yoshua Bengio,AT&T Bell Laboratories#TAB#
2973376654,L. Mounier,VERIMAG
2650776867,Edmund Ihler,"Theoretische Informatik, Eidgenössische Technische Hochschule Zürich, CH-8092 Zürich, Switzerland"
2974721491,M. Talagrand,
2437791765,Scott A. Vanstone,University of Waterloo
292459508,David Mazières,New-York University >  >  >  >
20849977,Ursula Goltz,"Institut für Informatik, Universität Hildesheim, Postfach 10 13 63, 31113 Hildesheim, Germany (e-mail: goltz@informatik.uni-hildesheim.de), DE"
221877542,Uri N. Peled,"Mathematics, Statistics, and Computer Science Department, University of Illinois at Chicago, Chicago, IL 60680, USA"
212590601,Ingrid Biehl,"TU Darmstadt, Fachbereich Informatik, Alexanderstr. 10 Darmstadt, Germany D-64283 ingi@cdc.informatik.tu-darmstadt.de#TAB#"
2375004,G. Rojec-Goldmann,"Inst. of Telecommun. Syst., Technische Univ. Berlin, Germany"
2153136191,Kenneth Yrke Jørgensen,"Department of Computer Science, Aalborg University, Aalborg Øst, Denmark#TAB#"
1994535829,Michael A. Ringenberg,(university of pittsburgh)
1256740298,David Soukal,"SUNY Binghamton, Department of CS, Binghamton, USA"
1970424901,Ming-Chien Shan,"Hewlett-Packard Laboratories, 1501 Page Mill Road, 1U-4, Palo Alto, CA, 94304, USA. [email protected]#TAB#"
2284479507,Teodor Knapik,Université de la Réunion#TAB#
2154083051,Manoj Prabhakaran,Princeton University *
2236503884,David J. Anderson,David J. Anderson&Associates inc.
721127700,Gottfried Vossen,Technische Hochschule Aachen
2807702182,Jean-Marc Jézéquel,IRISA-Rennes1 University
2950623145,Bard Bloom,MIT Lab for Computer Science#TAB#
2239188769,Bertram Ludäscher,"San Diego Supercomputer Center, UC San Diego, San Diego, CA 92093, U.S.A."
2147301436,Augusto Burgueño,"ONERA-CERT, Département d’Informatique"
2400583689,Markus Baumeister,RWTH Aachen
2159933393,Amit Sahai,"University of california, Los Angeles"
2135097878,David England,#N#University of Glasgow#N#
2096581925,Arthur Stutt,The Open University > > > >  >  >
2097786798,Moti Yung,CertCo Inc.
742538449,A. Shoshani,"Lawrence Berkeley Nat. Lab, CA, USA"
2610802586,Michael von der Beeck,Aachen Univ. of Technol.#TAB#
2038347162,Shinya Fushimi,<org_name>The University of Tokyo</org_name>
186268153,Luc Bougé,Ecole Normale Supérieure de Lyon;
2114259029,Ronald L. Thompson,
2072533946,Petar Maymounkov,New-York University >  >  >  >
2630205215,Alison Saunders,"Philips Medical Systems,"
2584189575,Tao Yang,"Department of Computer Science, University of California Santa‐Barbara, Santa‐Barbara, California"
2167958241,William D. Henshaw,"Los Alamos National Laboratory, CIC-19 MS 13256"
2210204088,P. Schubert,"Inst. for Media & Commun. Manage., St. Gallen Univ., Switzerland"
2109077946,Peter Kemper,Universitat Dortmund
2131255119,Mohamed Rouane Hacene,"Université de Montréal,"
2148288937,Werner Horn,"Department of Medical Cybernetics, University of Vienna Medical School, Vienna, Austria#TAB#"
137426811,Nati Linial,"Computer Science Dept., Hebrew University, Jerusalem, Israel"
112950809,Dirk Koschützki,UniversitÄt Passau
2670614262,Jayant Sharma,"National Center for Geographic Information and Analysis,"
2272288163,Cheng-Fen Lu,"Computer Science and Information Engineering Department, National Chiao Tung University, Taiwan,"
2151078108,Haym Hirsh,"Department of Computer Science, Rutgers University Piscataway, NJ"
2648594356,Clarke,Carnegie - Mellon University#TAB#
1998302663,Hans-Jürgen Bürckert,
1965942009,Erwin Laure,European Organization For Nuclear Research
2973795152,W. Nejdl,
2117061442,Ansgar Bernardi,Knowledge Management Group
2706276063,Sachar Paulus,TH Darmstadt
2298578953,Olaf Müller,Technische Universität München;
2010226721,Mark N. Wegman,"IBM Research Division Yorktown Heights, NY#TAB#"
291354261,Ranan Fraer,"Logic and Validation Technology, Intel Corporation, Haifa, Israel#TAB#"
2520122496,Jacek Kruszelnicki,Bull HN Information Systems Inc.
2145774684,Henry C. Lucas,"Robert H. Smith School of Business, University of Maryland,College Park, MD#TAB#"
2250868479,Mark Klein,MIT — CCS
2073813499,David Kinny,Australian Artificial Intelligence Institute
2146922335,Jong In Lim,Korea University
2101230262,G. Salton,"Dept. of Computer Science, Cornell University, Ithaca NY"
2195205560,J. J. Quisquater,"UCL Crypto Group, Louvain-la-Neuve, Belgium"
254158114,German Shegalov,"Databases and Information Systems, MPI for Informatics, Max Planck Society"
2223924745,Moshe Zviran,
2128555674,Farn Wang,"Institute of Information Science, Academia Sinica, Taipei, Taiwan 115, Republic of China#TAB#"
2642797321,Alexandre Boudet,"LRI, CNRS URA 410 Bât 490, Université Paris-Sud"
2496423290,Andrew Gill,#N#University of Glasgow#N#
2149490020,Klaus Hinrichs,Westfälische Wilhelms-Universität
2276478469,Yannis Dimopoulos,"Programming Logics, MPI for Informatics, Max Planck Society"
2164822851,Mihai Burcea,#N##TAB##TAB##TAB##TAB# University of Liverpool#N##TAB##TAB##TAB#
2502993187,Lionel Martin,"L.I.F.O., Orle´ans, France#TAB#"
2167170432,Alex Villazón,Univ of Geneva
2098457864,Brian S. Gaber,"Auburn University, AL"
2514697433,Jean-Claude Fernandez,"Vérimag, Miniparc Zirst"
2004776531,Werner Stuetzle,"University of Washington,"
2103920730,Luc Van Gool,"ESAT-PSI, K.U. Leuven, Kardinaal Mercierlaan 94, B-3001 Heverlee, Belgium. Luc.VanGool@esat.kuleuven.ac.be#TAB#"
368242529,P. Pistor,IBM Wissenschaftliches Zentrum
2101365550,M. Hebert,"Robotics Institute, Carnegie Mellon University, Pittsburgh, Pa, USA"
1984264859,Mikhail J. Atallah,CERIAS Purdue University#TAB#
2502131234,Vladimir Zwass,
2168273778,A. Gal,"Texas Univ., Austin, TX, USA"
2713919043,Klaus Voss,Institut für Methodische Grundlagen Gesellschaft für Mathematik und Datenverarbeitung (GMD)
2137015061,Jon Hartwick,"McGill University, Montreal, Canada;"
2239390665,M. Igbaria,"Department of Management, College of Business And Administration, Drexel University, Philadelphia, PA 19104, USA"
2288381087,Richard Baskerville,Georgia State University
2312167908,Larry Stockmeyer,
2303292806,Dae Hyun Yum,"IS Lab., EEE/PIRL, POSTECH"
720019886,Phokion G. Kolaitis,"Computer Science Dept, Univ. of California, Santa Cruz, CA#TAB#"
2575819235,Michael David Williams,"IntelliGenetics, Menlo Park, CA#TAB#"
2114798098,Jessica Fridrich,"Dept. of Electrical & Computer Engineering, SUNY - Binghamton, Binghamton, NY"
2110609359,Mary K. Fuller,
331188436,Thomas R. Shiple,"Synopsys, Inc.,"
2150213130,Michael Möller,"University of Oldenburg, Department of Computing Science, 26111, Oldenburg, Germany#TAB#"
172536002,Thomas P. Minka,"Vision and Modeling Group, MIT Media Laboratory, 20 Ames Street, Cambridge, MA 02139, U.S.A."
2974027226,M.F. Schwartz,"Dept. of Comput. Sci., Colorado Univ., Boulder, CO, USA"
2327808082,José Alberto Fernández,"Department of Computer Science, USA"
2755216431,Antoine Joux,DCSSI Crypto Lab
2156286033,Rupak Majumdar,"""University of California, Berkeley"""
2118674688,Mario A. Nascimento,State University of Campinas
2684563619,Chin-Liang Chang,IBM Research Laboratory#TAB#
2695700403,Jochen Krallmann,University Dortmund
2585349190,Christian Kühn,Daimlerchrysler
2169649541,David Zuckerman,"Department of Computer Sciences, The University of Texas at Austin, Austin, USA"
2162847239,James F. Cox,
2107238361,Marc Girault,France Telecom CNET
2135853928,Michael T. Goodrich,the Johns Hopkins University
2597267034,Dong Hoon Lee,National Security Research Institute
2648592670,Rafael Hirschfeld,massachusetts institute of technology
2683961086,Jürgen Dingel,Carnegie - Mellon University#TAB#
2284635332,Kwangsoo Lee,"Center for Information Security Technologies , Korea University, Seoul, Korea"
2983903731,Paul Dourish,"Xerox, Palo Alto Research Center, Palo Alto, CA#TAB#"
2105927184,J. Sifakis,"VERIMAG, Gières, France#TAB#"
2084056563,Barbara Liskov,massachusetts institute of technology
2645154669,James B.H. Kwa,Republic of Singapore#TAB#
2138209476,Suchuan Dong,Brown University Providence RI USA
1803786443,Klaus Ostermann,Siemens AG
257910034,Christopher Umans,"Microsoft Research, Redmond, WA"
2703834548,John A. Bull,"Architecture Projects Management Ltd, (APM/ANSA)"
2444260830,K. Voss,Institute for Media Development
2183190456,Jonathan Shade,"Dept. of Computer Science and Engineering, Univ. of Washington#TAB#"
61376119,Hans Uszkoreit,"DFKI, Saarbrücken, Germany#TAB#"
2628401764,Jean-Claude Fernandez,"LGI-IMAG, IMAG Campus"
2163798499,A. N. Parr,Monash  University
2640329789,A.J. McAllister,
1984893447,Duncan G. Copeland,
17123897,Antti Valmari,Technical Research Centre of Finland Computer Technology Laboratory
288460719,Maris Martinsons,"Department of Management, City University of Hong Kong, Tat Chee Avenue, Kowloon, Hong Kong, China"
2082974086,D. Shasha,French Institute for Research in Computer Science and Automation
2138556804,Wolfgang Gruber,Univ. Klagenfurt
2100197599,Katsuyuki Takashima,"Information Technology R&D center, Mitsubishi Electric Corporation, Kamakura, Kanagawa, Japan"
2047324076,Gunnar Auth,(University of St.Gallen)
309515214,Daphna Weinshall,Hebrew University
2707307591,Yang Liu,"York University; Toronto, ON Canada"
2311698898,Michael J. Wiener,"Bell‐Northern Research, Ottawa, Ontario, Canada"
212874215,Alessandro Coglio,Kestrel Institute#TAB#
297124487,Sybren Deelstra,University of Groningen
2026297592,Chad Berkley,"National Center for Ecological Analysis and Synthesis, UC Santa Barbara, Santa Barbara, CA 93101, U.S.A."
2091057165,Rafael Pass,Cornell University;
2108763669,K. Pohl,RWTH Aachen University;
2006246121,Mike Mannion,Glasgow-Caledonian University
2037598615,Franz Baader,"German Research Center for AI (DFKI), Saarbrücken, Germany"
2065409138,Olivier Barais,"IRISA Rennes, Rennes Cedex"
2598128896,K. D. Schenk,
2227405667,Ron K. Cytron,"Washington Univ, St Louis, MO;"
677882550,Kobbi Nissim,"Department of Computer Science, Ben-Gurion University, Beer Sheva, Israel#TAB#"
2132991267,Michel C. A. Klein,*Vrije Universiteit Amsterdam;
1969448291,Marina Daoud Jungblut,"School of Information Technology , York University, Toronto, Canada"
2123441977,E. Johnson,University of Illinois at Urbana Champaign;
164943294,Fausto Giunchiglia,ITC-IRST
2159399964,Zhiming Liu,"International Institute for Software Technology, United Nations University, Macau,"
1961305742,G. Ramalingam,IBM T.J. Watson research center
1760644356,Stanisław Jarecki,"MIT Laboratory for Computer science, Cambridge, MA#TAB#"
2972844280,J. Hastad,"Tel‐Aviv University ,"
2117754005,Jonathan Schmitt,"Lehrstuhl für Softwaretechnik und Programmiersprachen, Institut für Informatik, Universität Augsburg, Augsburg, Germany"
2265249202,Jeremy Ginsberg,"Computer Science Dept. Stanford University,"
2138503694,David W. Murray,University of Oxford
2135775430,Renato Renner,Swiss Federal Institute of Technology – ETH
2073348590,Maja Pesic,Eindhoven University of Technology Eindhoven The Netherlands
2157269769,Richard Hull,"Bell Laboratories, Lucent Technologies, 600 Mountain Ave., Murray Hill, NJ"
2083973221,Steven D. Galbraith,"#N#Royal Holloway, University of London #N#"
332443050,Larry Kerschberg,"Center for Artificial Intelligence, George Mason University, Fairfax,"
285845203,Leo Bachmair,SUNY at Stony Brook
1967715543,R Safavi-Naini,"University of Wollongong, Australia"
2131300409,Hugh J. Watson,University of Georgia.
2057929015,Laurie J. Hendren,"School of Computer Science, McGill University, Montréal, Canada H3A 2A7#TAB#"
326142508,Thara Angskun,University of Tennessee‡
2603155396,Mark Plesko,"Cedilla Systems Incorporated, 4616 Henry Street, Pittsburgh, Pennsylvania"
2985032574,Volker Weispfenning,
2101821860,Ilaria Castellani,Inria - Sophia Antipolis
2104723044,M. Ogiwara,"Dept. of Comput. Sci. & Inf. Math., Univ. of Electro-commun., Tokyo, Japan"
2284762620,Véronique Mansart,FLEXIMAGE/BDG
2077624740,Michael D. Soo,"Department oc Computer Science, University of Arizona, Tucson, AZ 85721, USA"
2107603943,Thomas Martin Lehmann,RWTH Aachen
2980385868,A. De Santis,UNIVERSITÀ DI SALERNO
2117205193,Rayid Ghani,"Accenture Technology Labs, Chicago, IL#TAB#"
2306982268,Ralf Möller,"University of Hamburg, Computer Science Department"
55173896,C. Renso,Dipartimento di Informatica
341399993,Istvan Majzik,Technical University of Budapest
2097000653,Stephan Merz,Ludwig-Maximilians-Universität München
2113983763,Richard Gerber,University of Maryland
2139977805,Edward G. Cale,"Babson College, Wellesley, MA"
1980670276,Tom Rodden,"Computing Department, Lancaster University, Bailrigg, Lanes LA1 4YR, United Kingdom"
1435925321,Dirk Dussart,K. U.Leuven
2535540151,Stuart Anderson,The University of Edinburgh
2179606196,H. Franke,"IBM Thomas J. Watson Research Center Yorktown Heights, NY, USA"
687553606,Ran Canetti,IBM T.J. Watson research center
2026665269,M. van den Brand,"Dept. of Software Eng., CWI, Amsterdam, Netherlands"
2147318369,K.R. Pruhs,
1978137983,Mark E Smolkin,"Department of Health Evaluation Sciences, University of Virginia Medical Center, Charlottesville, USA"
2973356123,Donna M. Lamberti,
2002178533,Quinn Snell,Brigham Young University ****
2132947874,Jana Koehler,Albert-Ludwigs-Universität
2631024968,J. Tardo,"Gen. Magic Inc., Sunnyvale, CA, USA"
2666085688,S. S. Lavenberg,"IBM Thomas J. Watson, Res. Center, Yorktown Heights, NY#TAB#"
115461011,Omer Horvitz,"Department of Computer Science , University of Maryland"
2065325028,S. Navathe,Georgia Institute of technology;
2469382411,Bodgan Warinschi,"Computer Science Department, UC Santa Cruz, Santa Cruz, CA#TAB#"
2780317841,Hideki Imai,"Research Center for Information Security, AIST, Japan#TAB#"
2236934353,Douglas B. Lenat,"Computer Science Department, Stanford University, Stanford, CA 94305, U.S.A."
2123449190,J. Esparza,"Inst. for Formal Methods in Comput. Sci., Stuttgart Univ., Germany"
2137000917,Avrim Blum,"School of Computer Science, CMU#TAB#"
1979791317,David Dewitt,University of Wisconsin
328260536,Jean-Marie Mottu,"IRISA, Rennes, France"
427806604,David Harel,the Weizmann Institute
2952665766,Joseph H. Nadeau,"Department of Genetics, Case Western Reserve University, Cleveland, Ohio and Jackson Laboratory, Bar Harbor, Maine 04609"
2083301029,Tuğkan Batu,University of Texas
2151536785,Robert Valette,"Laboratoire d'Automatique et d'Analyse des Systèmes du Centre National de la Recherche Scientifique, 7, avenue du Colonel Roche, 31400 Toulouse, France"
2949829395,D. Van Gucht,(Indiana University)
2208165221,Sung-Eun Choi,"Los Alamos National Laboratory, Advanced Computing Laboratory, MS-B287 Los Alamos, New Mexico#TAB#"
250356191,Jack Minker,University of Maryland
2293893369,R. Pandey,
2471362268,Hiralal Agrawal,"Bellcore, 445 South Street, Morristown, NJ 07962–1910, U.S.A."
2261367123,Jon M. Kleinberg,"IBM Almaden Research Center, San Jose CA"
2096006861,Vipul Goyal,"Department of Computer Science, UCLA,"
173602463,Harald Ganzinger,"Max Planck Institut für Informatik,#TAB#"
2667375896,H. V. Jagadish,AT&T Bell Lab.#TAB#
174197633,David A. Plaisted,Univ. of North Carolina
2293235762,Mark Keil,
2131972093,Steven Day,"San Diego State University, 5500 Campanile Drive, San Diego, CA 92182, USA#TAB#"
2113666245,Hans Hüttel,"Department of Mathematics and Computer Science, Aalborg University Centre, Aalborg Ø, Denmark"
2097328450,Susan B. Davidson,University of Pennsylvania
1793276342,M. Gajewsky,Technical University of Berlin
102849993,Gregor Joeris,University of Bremen
2237101560,Jonathan Katz,Columbia University
2058789089,James L. Simister,"University of Utah ,"
2013820841,C. Kanne,Universitat Manheim
2161878503,Diane M. Strong,
2111669590,Don St. Clair,
1986880241,T. Mens,"Department of Mathematics, Free University of Brussels (VUB), Brussels, Belgium#TAB#"
2151257287,Jill Pipher,NTRU Cryptosystems Inc.
1983463915,Tova Milo,"Tel‐Aviv University ,"
2099571765,Andrew McGregor,University of Massachusetts-Amherst
2711407401,Veronika Horvath,
2114798098,Jessica Fridrich,"Department of ECE, SUNY Binghamton, USA#TAB#"
677445823,K. Marzullo,"Dept. of Computer Science, Cornell University, Ithaca, NY, USA"
2075483690,A. F. Umar Khan,
172573358,Guido Moerkotte,"Universität Karlsruhe, Fakultät für Informatik"
2951845012,Jifeng He,The United Nations University
2170020184,Gary Marc Levin,"Department of Computer Science, University of Arizona, Tucson, USA#TAB#"
2478311549,Jakob Linaa Jensen,"Department of Political Science, University of Aarhus, Universitetsparken, DK-8000 Aarhus C, Denmark. Tel.: +45 89421260"
2278240714,Paul H Cheney,
2129291095,Andrew V Goldberg,"NEC Research Institute, Princeton, New Jersey, 08540, USA#TAB#"
2106658324,Arturo Jaime,University of  the Basque Country
677445823,Keith Marzullo,Cornell University;
700721243,Nick Howgrave-Graham,"NTRU Cryptosystems, Burlington, MA#TAB#"
2278108405,W. Van Santvliet,University of Antwerp-UIA
2665622727,Rui Zhang,"Institute of Industrial Science, The Univ. of Tokyo"
1997531653,Paul Camion,"Domaine de Voluceau- Rocquencourt, INRIA, Le Chesnay Cédex, France"
2009383894,V. Sambamurthy,University of Maryland-College Park
2633552300,Bernd Grahlmann,Universität Hildesheim
2974384462,E. M. Trauth,Northeastern Univ. Boston MA
2139885757,Nigel Jefferies,Univ. of London#TAB#
2131293038,Andrew McCallum,"Department of Computer Science, University of Massachusetts, Amherst, Amherst, Ma.#TAB#"
2035224540,Lars R. Knudsen,K. U.Leuven
2057643108,Markus Jakobsson,Information Sciences Research Center
482617199,Froduald Kabanza,"Département de Math et Informatique, Universite de Sherbrooke, Sherbrooke, Quebec, Canada J1K 2R1 E-mail: kabanza@dmi.usherb.ca#TAB#"
2072459584,Stefan Dziembowski,"Aarhus University, BRICS#TAB#"
2121272056,Edgar Gabriel,University of Tennessee‡
2157523914,Joonsang Baek,"Centre for Information Security Research, School of Information Technology and Computer Science, University of Wollongong, Wollongong, NSW, Australia#TAB#"
1540776023,Etienne Closse,"France Télécom R&D,#TAB#"
2121939561,Jiawei Han,University of Illinois at Urbana Champaign;
2621529506,Dao-I Lin,New-York University >  >  >  >
274756039,Pavel Shvaiko,"University of Trento, Povo - Trento - Italy#TAB#"
2293660417,Claude Crépeau,ÉCOLE NORMALE SUPÉRIEURE
2138427228,Rakesh Agrawal,"IBM Almaden Research Center, 650 Harry Road, San Jose, CA"
2059290381,Antti Takaluoma,External Organizations
2110818429,Colin Atkinson,Fraunhofer Institute Experimental Software Engineering (IESE)
2097866148,Mike P. Papazoglou,Tilburg University *
2656117920,Thomas Roos,"Universität Würzburg, Am Hubland"
2973634788,Sean Landis,"Motorola Labs, 1301 E.Algonquin Road, IL02-2240, Schaumburg, IL 60196, USA"
2510858842,Tong Zhang,"Mathematical Sciences Department, IBM T.J. Watson Research Center, Yorktown Heights, NY 10598. tzhang@watson.ibm.com#TAB#"
2011567006,F.L. Drake,
2119924529,Andrey Bogdanov,"Chair for Communication Security, Ruhr University Bochum, Germany"
2075557380,Kenji Mase,ATR Media Integration & Communications Research Laboratories
2215279363,Sid L. Huff,"School of Business Administration, The University of Western Ontario, London, Canada"
2951392740,Rémi Douence,Ecole des Mines de Nantes
2069653224,Bart Kuijpers,University of Antwerp
2111337980,Mark Dowson,Marlstone Software Technology Inc
2002483998,Joseph A. Konstan,"GroupLens Research Project, Department of Computer Science and Engineering, University of Minnesota, USA. konstan@cs.umn.edu#TAB#"
2951432815,Xavier Crégut,"Institut de Recherche en Informatique de Toulouse (CNRS UMR 5505), Université de Toulouse., France#TAB#"
2141240508,Winston H. Hsu,"Department of Electrical Engineering, Columbia University, New York, NY"
2780737050,Huiyun Li,"Computer Laboratory,University of Cambridge,Cambridge,UK("
1989574935,J.I. Tait,
2275178523,Christopher J. Matheus,"Versatile Information Systems, Inc.#TAB#"
2121446995,Toshiya Itoh,Tokyo Inst. of tech.
171983298,Charles Consel,Irisa Campus Universitaire de Beaulieu
2069719606,Martin Wirsing,Universität Passau
2167201304,Jean-Marc Robert,"Génie Electrique, Ecole Polytechnique"
1976781495,C. Lawrence Meador,"Research & Planning, Inc., Cambridge, Massachusetts#TAB#"
